number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,satisfaction_level,last_evaluation,department_RandD,department_accounting,department_hr,department_management,department_marketing,department_product_mng,department_sales,department_support,department_technical,salary_low,salary_medium
3,164,4,0,0,0,0.53,1.0,0,0,0,0,0,0,0,0,0,0,1
6,218,6,1,0,0,0.16,0.93,0,0,0,0,0,1,0,0,0,0,0
4,194,3,0,0,0,0.17,0.55,0,0,0,0,0,1,0,0,0,1,0
3,158,2,0,0,0,0.7,0.95,0,0,0,0,0,1,0,0,0,0,1
2,149,4,0,0,0,0.43,0.88,0,0,0,0,0,1,0,0,0,0,1
4,161,2,0,0,0,0.49,0.62,0,0,0,0,0,0,0,0,0,0,1
5,226,2,0,0,0,0.5,0.9,0,0,0,1,0,0,0,0,0,0,0
2,111,2,0,0,0,0.57,0.59,0,0,0,1,0,0,0,0,0,0,0
4,258,3,0,0,0,0.68,0.75,0,0,0,1,0,0,0,0,0,0,0
3,266,2,0,0,0,0.62,0.61,0,0,0,1,0,0,0,0,0,0,0
3,253,3,0,0,0,0.69,0.75,0,0,0,1,0,0,0,0,0,0,0
5,160,3,0,0,0,0.63,0.7,0,0,0,1,0,0,0,0,0,0,0
5,230,3,1,0,0,0.76,0.62,0,0,0,0,1,0,0,0,0,1,0
5,198,3,0,0,0,0.62,0.76,0,0,0,0,0,0,1,0,0,1,0
3,250,3,0,0,0,0.82,0.69,0,1,0,0,0,0,0,0,0,1,0
4,225,5,0,0,0,0.2,0.7,0,0,0,0,0,0,0,1,0,1,0
3,178,3,1,0,0,0.16,0.7,0,0,0,0,0,0,0,0,1,1,0
4,196,3,0,0,0,0.2,0.78,0,0,0,1,0,0,0,0,0,1,0
4,240,2,0,0,0,0.53,0.51,0,0,0,0,1,0,0,0,0,1,0
3,204,3,0,0,0,0.71,0.63,0,0,0,0,1,0,0,0,0,1,0
3,250,3,0,0,0,0.7,0.93,0,0,0,0,1,0,0,0,0,1,0
2,224,2,0,0,0,0.92,0.94,0,0,0,0,0,0,1,0,0,1,0
4,268,3,0,0,0,0.81,0.92,0,0,0,0,0,0,1,0,0,1,0
5,167,3,0,0,0,0.79,0.62,0,0,0,0,0,0,1,0,0,1,0
3,168,3,0,0,0,0.53,0.64,0,0,0,0,0,0,1,0,0,1,0
4,168,2,0,0,0,0.51,0.56,0,0,0,0,0,0,1,0,0,1,0
5,158,3,0,0,0,0.78,0.9,0,0,0,0,0,0,1,0,0,1,0
3,240,3,0,0,0,0.5,0.91,0,0,0,0,0,0,1,0,0,1,0
4,261,4,0,0,0,0.92,1.0,0,0,0,0,0,0,1,0,0,0,1
4,176,2,0,0,0,0.59,0.54,0,0,0,0,0,0,0,0,1,0,1
3,217,3,0,0,0,0.77,0.55,0,0,0,0,0,0,0,1,0,0,1
5,224,2,0,0,0,0.74,0.87,0,0,0,0,0,0,0,1,0,0,1
4,196,3,0,0,0,0.67,0.97,0,0,0,0,0,0,0,1,0,0,1
3,223,3,0,0,0,0.56,0.59,0,0,0,0,0,0,0,1,0,0,1
5,131,5,1,0,0,0.84,0.44,0,0,0,0,0,0,0,1,0,0,1
2,167,2,0,0,0,0.53,0.77,0,0,0,0,0,0,0,1,0,0,1
5,273,3,0,0,0,0.86,0.71,0,0,0,0,0,0,0,1,0,0,1
3,98,3,0,0,0,0.77,0.68,0,0,0,0,0,0,0,1,0,0,1
4,253,3,0,0,0,0.97,0.94,0,0,0,0,0,0,0,1,0,0,1
5,174,3,0,0,0,0.69,0.87,0,0,0,0,0,0,0,1,0,0,1
3,274,2,0,0,0,0.73,0.9,0,0,0,0,0,0,0,1,0,0,0
6,174,5,0,0,0,0.42,0.47,0,0,0,0,0,0,0,0,1,1,0
5,173,5,0,0,0,0.4,0.47,0,0,0,0,0,0,0,0,1,0,1
2,198,4,0,0,0,0.33,0.41,0,0,0,0,0,0,0,0,1,0,1
3,238,2,0,0,0,0.68,0.66,0,0,0,1,0,0,0,0,0,0,1
3,256,2,0,0,0,0.78,0.8,0,0,0,0,0,0,0,0,0,0,1
3,179,2,0,0,0,0.92,0.6,0,0,0,0,0,0,0,0,0,1,0
4,273,4,1,0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,1,0
3,104,4,0,0,0,0.6,0.45,0,0,0,0,0,0,0,0,0,1,0
4,208,3,1,0,0,0.86,0.83,0,0,0,0,0,0,0,0,0,1,0
3,275,2,0,0,0,0.61,0.49,0,0,0,0,0,1,0,0,0,1,0
3,231,2,1,0,0,0.71,0.68,0,0,0,0,0,1,0,0,0,1,0
4,186,3,0,0,0,0.86,0.62,0,0,0,0,0,1,0,0,0,1,0
3,241,3,0,0,0,0.96,0.59,0,0,0,0,0,1,0,0,0,1,0
3,194,2,1,0,0,0.7,0.54,0,0,0,0,0,0,0,0,0,1,0
4,196,3,0,0,1,0.38,0.49,0,0,0,1,0,0,0,0,0,0,0
6,185,3,0,0,1,0.39,0.75,0,0,0,1,0,0,0,0,0,0,0
2,148,2,1,0,1,0.49,0.4,0,0,0,1,0,0,0,0,0,0,0
4,150,3,0,0,1,0.78,0.62,0,0,0,1,0,0,0,0,0,0,0
5,121,5,0,0,1,0.74,0.79,0,0,0,1,0,0,0,0,0,0,0
4,266,3,0,0,1,0.82,0.76,0,0,0,1,0,0,0,0,0,0,0
2,109,6,0,0,0,0.6,0.42,0,0,0,0,0,0,1,0,0,1,0
3,143,4,0,0,0,0.72,0.99,0,0,0,0,0,0,1,0,0,1,0
3,174,3,0,0,0,0.73,0.97,0,0,0,0,0,0,1,0,0,1,0
4,159,2,0,0,0,0.89,0.55,0,0,0,0,0,0,1,0,0,0,1
4,157,2,0,0,0,0.74,0.94,0,0,0,0,0,0,1,0,0,0,1
2,222,2,0,0,0,0.83,0.57,0,0,0,0,0,0,1,0,0,0,1
5,199,5,1,0,0,0.24,0.88,0,0,0,0,0,0,1,0,0,0,1
3,255,7,1,0,0,0.93,0.89,0,0,0,0,0,0,1,0,0,0,1
4,253,7,0,0,0,0.96,0.62,0,0,0,0,0,0,1,0,0,0,1
5,149,7,1,0,0,0.16,0.68,0,0,0,0,0,0,1,0,0,0,1
6,285,7,0,0,0,0.21,0.85,0,0,0,0,0,0,1,0,0,0,1
3,164,7,0,0,0,0.69,0.54,0,0,0,0,0,0,1,0,0,0,1
3,243,3,1,0,0,0.66,0.96,0,0,0,0,0,0,1,0,0,0,1
2,207,7,0,0,0,0.67,0.39,0,0,0,0,0,0,1,0,0,0,1
4,186,7,0,0,0,0.85,0.58,0,0,0,0,0,0,1,0,0,0,1
4,211,7,0,0,0,0.37,0.92,0,0,0,0,0,0,1,0,0,0,0
2,190,3,0,0,0,0.64,0.64,0,0,0,0,0,0,1,0,0,1,0
2,241,3,0,0,0,0.91,0.82,0,0,0,0,0,0,1,0,0,0,1
3,206,3,0,0,0,0.96,0.68,0,0,0,0,0,0,1,0,0,0,1
4,273,3,0,0,0,0.74,0.7,0,0,0,0,0,0,1,0,0,0,1
2,157,3,0,0,0,0.94,0.99,0,0,0,0,0,0,1,0,0,0,1
3,183,2,0,0,0,0.37,0.72,0,0,0,0,0,0,1,0,0,1,0
3,151,6,1,0,0,0.92,0.85,0,0,0,0,0,0,1,0,0,1,0
3,217,3,0,0,0,0.86,0.72,0,0,0,0,0,0,1,0,0,1,0
5,235,8,1,0,0,0.66,0.49,0,0,0,0,0,0,1,0,0,1,0
4,127,8,0,0,0,0.19,0.61,0,0,0,0,0,0,1,0,0,1,0
5,167,8,0,0,0,0.65,0.61,0,0,0,0,0,0,1,0,0,1,0
3,260,8,0,0,0,0.92,0.44,0,0,0,0,0,0,1,0,0,1,0
3,240,8,0,0,0,0.83,0.8,0,0,0,0,0,0,1,0,0,1,0
4,187,3,0,0,0,0.94,0.82,0,0,0,0,0,0,1,0,0,1,0
3,126,2,0,0,0,0.42,0.69,0,0,0,0,0,0,1,0,0,1,0
6,168,3,0,0,0,0.78,0.53,0,0,0,0,0,0,1,0,0,1,0
4,197,5,0,0,0,0.58,0.76,0,0,0,0,0,0,1,0,0,1,0
2,170,8,0,0,0,0.5,0.64,0,0,0,0,0,0,1,0,0,1,0
3,219,8,1,0,0,0.82,0.76,0,0,0,0,0,0,0,0,0,1,0
6,137,8,1,0,0,0.97,0.92,0,0,0,0,0,1,0,0,0,1,0
3,225,4,0,0,0,0.8,0.93,0,0,0,0,0,1,0,0,0,1,0
3,194,3,0,0,0,0.82,0.84,0,0,0,0,0,1,0,0,0,1,0
5,251,4,0,0,0,0.95,0.99,0,0,0,0,0,1,0,0,0,1,0
5,195,4,0,0,0,0.88,0.51,0,0,0,0,0,0,0,0,0,1,0
3,180,7,0,0,1,0.5,0.86,0,0,0,1,0,0,0,0,0,0,0
2,225,7,1,0,1,0.53,0.8,0,0,0,1,0,0,0,0,0,0,0
3,229,7,0,0,1,0.82,0.74,0,0,0,1,0,0,0,0,0,0,0
6,144,7,0,0,1,0.15,0.74,0,0,0,1,0,0,0,0,0,0,0
3,129,3,0,0,1,0.92,0.7,0,0,0,1,0,0,0,0,0,0,0
3,172,10,0,0,1,0.53,0.74,0,0,0,1,0,0,0,0,0,0,0
4,220,10,0,0,0,0.58,1.0,0,0,0,0,1,0,0,0,0,0,1
3,273,10,0,0,0,0.88,0.74,0,0,0,0,0,0,1,0,0,0,1
3,245,10,0,0,0,0.85,0.72,0,1,0,0,0,0,0,0,0,0,1
5,264,10,1,0,0,0.99,0.68,0,0,0,0,0,0,0,1,0,0,1
3,268,10,0,0,0,0.94,0.73,0,0,0,0,0,0,0,0,1,0,1
3,172,3,0,0,0,0.63,0.94,0,0,0,1,0,0,0,0,0,0,1
3,245,3,0,0,0,0.85,0.9,0,0,0,0,1,0,0,0,0,0,1
5,192,3,0,0,0,0.95,0.66,0,0,0,0,1,0,0,0,0,0,1
3,268,4,0,0,0,0.71,0.66,0,0,0,0,1,0,0,0,0,0,0
4,244,3,0,0,0,0.49,0.88,0,0,0,0,0,0,1,0,0,1,0
4,222,4,0,0,0,0.71,0.69,0,0,0,0,0,0,1,0,0,0,1
5,239,2,0,0,0,0.52,0.62,0,0,0,0,0,0,1,0,0,0,1
3,143,4,0,0,0,0.48,0.72,0,0,0,0,0,0,1,0,0,0,1
3,160,3,0,0,0,0.82,0.79,0,0,0,0,0,0,1,0,0,0,1
2,255,7,0,0,0,0.83,0.76,0,0,0,0,0,0,1,0,0,1,0
4,152,7,0,0,0,0.85,0.87,0,0,0,0,0,0,1,0,0,1,0
4,226,7,0,0,0,0.57,0.64,0,0,0,0,0,0,1,0,0,1,0
5,266,7,0,0,0,0.16,0.63,0,0,0,0,0,0,0,0,0,1,0
5,256,7,0,0,0,0.85,0.64,0,0,0,0,0,1,0,0,0,1,0
3,198,3,1,0,0,0.82,0.67,0,0,0,0,0,1,0,0,0,1,0
4,254,7,0,0,0,0.9,0.89,0,0,0,0,0,1,0,0,0,1,0
2,104,7,0,0,0,0.92,0.64,0,0,0,0,0,1,0,0,0,1,0
4,136,7,0,0,0,0.9,0.48,0,0,0,0,0,0,0,0,0,1,0
5,205,3,0,0,0,0.82,0.8,0,0,0,0,0,0,0,0,0,1,0
4,236,3,1,0,0,0.84,0.81,0,0,0,0,0,0,0,0,0,1,0
3,176,3,0,0,0,0.92,0.65,0,0,0,0,0,0,0,0,0,1,0
3,148,3,0,0,0,0.82,0.7161247662302965,0,0,0,0,0,0,0,0,0,1,0
4,146,3,1,0,0,0.8,0.8,0,0,0,0,0,0,0,0,0,1,0
3,242,2,0,0,0,0.6,0.85,0,0,0,0,0,0,0,0,0,1,0
5,115,6,1,0,0,0.14,0.38,0,0,0,0,1,0,0,0,0,0,0
4,150,3,0,0,0,0.85,0.89,0,1,0,0,0,0,0,0,0,0,0
3,239,8,0,0,0,0.55,0.81,0,1,0,0,0,0,0,0,0,0,0
4,178,8,0,0,0,0.49,0.71,0,0,0,0,0,0,0,0,0,0,1
5,263,8,0,0,0,0.82,0.58,0,0,0,0,0,0,0,0,0,0,1
3,272,8,0,0,0,0.59,0.77,0,0,0,1,0,0,0,0,0,0,0
3,133,8,0,0,0,0.9,0.82,0,0,0,0,1,0,0,0,0,0,1
3,149,3,1,0,0,0.62,0.72,0,0,0,0,1,0,0,0,0,0,1
3,193,2,0,0,0,0.61,0.68,0,0,0,0,1,0,0,0,0,0,1
5,174,3,1,0,0,0.52,0.55,0,0,0,0,0,0,1,0,0,0,1
4,223,5,0,0,0,0.79,0.87,0,0,0,0,0,0,1,0,0,0,1
4,201,8,0,0,0,0.49,0.89,0,0,0,0,0,0,1,0,0,0,1
2,139,8,0,0,0,0.73,0.67,0,0,0,0,0,0,1,0,0,0,1
5,241,8,0,0,0,0.67,0.49,0,0,0,0,0,0,1,0,0,0,1
4,187,4,1,0,0,0.52,0.61,0,0,0,0,0,0,1,0,0,0,1
4,192,3,0,0,0,0.72,0.64,0,0,0,0,0,0,1,0,0,0,1
5,142,4,0,0,0,0.48,0.5,0,0,0,0,0,0,0,0,0,0,1
4,229,4,0,0,0,0.19,0.79,0,0,0,0,0,1,0,0,0,0,1
3,104,7,0,0,0,0.49,0.49,0,0,0,0,0,1,0,0,0,0,0
3,255,7,0,0,0,0.9,0.76,0,0,0,0,0,1,0,0,0,1,0
4,212,7,0,0,0,0.49,0.49,0,0,0,0,0,1,0,0,0,0,1
2,235,7,0,0,0,0.6,0.53,0,0,0,0,0,0,0,0,0,0,1
3,237,3,1,0,0,0.62,0.85,0,0,0,0,0,0,0,0,0,0,1
4,253,10,0,0,1,0.64,0.5,0,0,0,1,0,0,0,0,0,0,0
3,193,10,0,0,1,0.22,0.94,0,0,0,1,0,0,0,0,0,0,0
3,259,10,1,0,1,0.9,0.55,0,0,0,1,0,0,0,0,0,0,0
5,266,10,0,0,1,0.74,0.95,0,0,0,1,0,0,0,0,0,0,0
3,185,10,0,0,1,0.85,0.54,0,0,0,1,0,0,0,0,0,0,0
3,172,10,0,0,1,0.33,0.65,0,0,0,0,1,0,0,0,0,0,0
4,180,3,0,0,0,0.5,0.73,0,0,0,0,0,0,0,0,0,1,0
2,157,3,0,1,0,0.38,0.53,0,0,0,0,0,0,1,0,0,1,0
5,262,6,0,1,0,0.8,0.86,0,0,0,0,0,0,1,0,0,0,1
7,272,4,0,1,0,0.11,0.88,0,0,0,0,0,0,1,0,0,0,1
5,223,5,0,1,0,0.72,0.87,0,0,0,0,0,0,1,0,0,1,0
2,159,3,0,1,0,0.37,0.52,0,0,0,0,0,0,1,0,0,1,0
2,153,3,0,1,0,0.41,0.5,0,0,0,0,0,0,1,0,0,1,0
6,247,4,0,1,0,0.1,0.77,0,0,0,0,0,0,1,0,0,1,0
5,259,5,0,1,0,0.92,0.85,0,0,0,0,0,0,1,0,0,1,0
5,224,5,0,1,0,0.89,1.0,0,0,0,0,0,0,1,0,0,1,0
2,142,3,0,1,0,0.42,0.53,0,0,0,0,0,0,1,0,0,1,0
2,135,3,0,1,0,0.45,0.54,0,0,0,0,0,0,1,0,0,1,0
6,305,4,0,1,0,0.11,0.81,0,0,0,0,0,0,1,0,0,1,0
4,234,5,0,1,0,0.84,0.92,0,0,0,0,0,0,1,0,0,1,0
2,148,3,0,1,0,0.41,0.55,0,0,0,0,0,0,1,0,0,1,0
2,137,3,0,1,0,0.36,0.56,0,0,0,0,0,0,1,0,0,1,0
2,143,3,0,1,0,0.38,0.54,0,0,0,0,0,0,1,0,0,1,0
2,160,3,0,1,0,0.45,0.47,0,0,0,0,0,0,1,0,0,1,0
4,255,6,0,1,0,0.78,0.99,0,0,0,0,0,0,1,0,0,1,0
2,160,3,1,1,1,0.45,0.51,0,0,0,0,0,0,1,0,0,1,0
5,262,5,0,1,0,0.76,0.89,0,0,0,0,0,0,1,0,0,1,0
6,282,4,0,1,0,0.11,0.83,0,0,0,0,0,0,1,0,0,1,0
2,147,3,0,1,0,0.38,0.55,0,0,0,0,0,0,1,0,0,1,0
6,304,4,0,1,0,0.09,0.95,0,0,0,0,0,0,1,0,0,1,0
2,139,3,0,1,0,0.46,0.57,0,0,0,0,0,0,1,0,0,1,0
2,158,3,0,1,0,0.4,0.53,0,0,0,0,0,0,1,0,0,1,0
5,242,5,0,1,0,0.89,0.92,0,0,0,0,0,0,1,0,0,1,0
4,239,5,0,1,0,0.82,0.87,0,0,0,0,0,0,1,0,0,1,0
2,135,3,0,1,0,0.4,0.49,0,0,0,0,0,0,1,0,0,1,0
2,128,3,0,1,0,0.41,0.46,0,1,0,0,0,0,0,0,0,1,0
2,132,3,0,1,0,0.38,0.5,0,1,0,0,0,0,0,0,0,1,0
6,294,4,0,1,0,0.09,0.62,0,1,0,0,0,0,0,0,0,1,0
2,134,3,0,1,0,0.45,0.57,0,0,1,0,0,0,0,0,0,1,0
2,145,3,0,1,0,0.4,0.51,0,0,1,0,0,0,0,0,0,1,0
2,140,3,0,1,0,0.45,0.55,0,0,1,0,0,0,0,0,0,1,0
4,246,6,0,1,0,0.84,0.87,0,0,1,0,0,0,0,0,0,1,0
6,255,4,0,1,0,0.1,0.94,0,0,0,0,0,0,0,0,1,1,0
2,137,3,0,1,0,0.38,0.46,0,0,0,0,0,0,0,0,1,1,0
2,126,3,0,1,0,0.45,0.5,0,0,0,0,0,0,0,0,1,1,0
6,306,4,0,1,0,0.11,0.89,0,0,0,0,0,0,0,0,1,1,0
2,152,3,0,1,0,0.41,0.54,0,0,0,0,0,0,0,0,1,1,0
5,269,5,0,1,0,0.87,0.88,0,0,0,0,0,0,0,0,1,1,0
2,158,3,0,1,0,0.45,0.48,0,0,0,0,0,0,0,0,1,1,0
2,127,3,0,1,0,0.4,0.46,0,0,0,0,0,0,0,0,1,1,0
7,281,4,0,1,0,0.1,0.8,0,0,0,0,0,0,0,0,1,1,0
6,276,4,0,1,0,0.09,0.89,0,0,0,0,0,0,0,0,1,1,0
3,182,4,0,1,0,0.84,0.74,0,0,0,0,0,0,0,0,1,1,0
2,147,3,0,1,0,0.4,0.55,0,0,0,0,0,0,0,1,0,1,0
3,273,6,0,1,0,0.57,0.7,0,0,0,0,0,0,0,1,0,1,0
2,148,3,0,1,0,0.4,0.54,0,0,0,0,0,0,0,1,0,1,0
2,147,3,0,1,0,0.43,0.47,0,0,0,0,0,0,0,1,0,1,0
6,152,2,0,1,0,0.13,0.78,0,0,0,0,0,0,0,1,0,1,0
2,135,3,0,1,0,0.44,0.55,0,0,0,0,0,0,0,1,0,1,0
2,134,3,0,1,0,0.38,0.55,0,0,0,0,0,0,0,1,0,1,0
2,132,3,0,1,0,0.39,0.54,0,0,0,0,0,0,0,1,0,1,0
7,307,4,0,1,0,0.1,0.92,0,0,0,0,0,0,0,1,0,1,0
2,140,3,0,1,0,0.37,0.46,0,0,0,0,0,0,0,1,0,1,0
7,255,4,0,1,0,0.11,0.94,0,0,0,0,0,0,0,1,0,1,0
6,309,4,0,1,0,0.1,0.81,0,0,0,0,0,0,0,0,1,1,0
2,128,3,0,1,0,0.38,0.54,0,0,0,0,0,0,0,0,1,1,0
4,225,5,0,1,0,0.85,1.0,0,0,0,0,0,0,0,0,1,1,0
5,226,5,0,1,0,0.85,0.91,0,0,0,1,0,0,0,0,0,0,1
7,308,4,0,1,0,0.11,0.93,0,0,0,0,0,0,0,0,0,0,1
6,244,5,0,1,0,0.1,0.95,0,0,0,0,0,0,0,0,0,0,1
2,132,3,0,1,0,0.36,0.56,0,0,0,0,0,0,0,0,0,0,1
6,286,4,0,1,0,0.11,0.94,0,0,0,0,0,0,0,0,0,0,1
6,161,4,0,1,0,0.81,0.7,0,0,0,0,0,0,0,0,0,0,1
2,153,3,0,1,0,0.43,0.54,0,0,0,0,0,1,0,0,0,0,1
4,264,6,0,1,0,0.9,0.98,0,0,0,0,0,1,0,0,0,0,1
5,223,5,1,1,0,0.76,0.86,0,0,0,0,0,1,0,0,0,0,1
2,135,3,0,1,0,0.43,0.5,0,0,0,0,0,1,0,0,0,0,1
2,277,3,0,1,0,0.74,0.99,0,0,0,0,0,0,0,0,0,0,1
5,275,4,0,1,0,0.09,0.77,0,0,0,0,0,1,0,0,0,0,1
2,149,3,0,1,0,0.45,0.49,0,0,0,0,0,1,0,0,0,0,0
7,295,4,0,1,0,0.09,0.87,0,0,0,0,0,1,0,0,0,1,0
6,277,4,0,1,0,0.11,0.97,0,0,0,0,0,1,0,0,0,0,1
7,306,4,0,1,0,0.11,0.79,0,0,0,0,0,1,0,0,0,0,1
6,295,4,0,1,0,0.1,0.83,0,0,0,0,0,1,0,0,0,0,1
2,137,3,0,1,0,0.4,0.54,0,0,0,0,1,0,0,0,0,0,1
2,157,3,0,1,0,0.43,0.56,0,0,0,0,0,0,1,0,0,1,0
2,142,3,0,1,0,0.39,0.56,0,1,0,0,0,0,0,0,0,1,0
2,140,3,0,1,0,0.45,0.54,0,0,0,0,0,0,0,1,0,1,0
2,151,3,0,1,0,0.38,0.49,0,0,0,0,0,0,0,0,1,1,0
4,139,3,0,1,1,0.79,0.59,0,0,0,1,0,0,0,0,0,1,0
4,249,6,0,1,0,0.84,0.85,0,0,0,0,1,0,0,0,0,1,0
6,291,4,0,1,0,0.11,0.77,0,0,0,0,1,0,0,0,0,1,0
6,305,4,0,1,0,0.11,0.87,0,0,0,0,1,0,0,0,0,1,0
5,232,3,0,1,0,0.17,0.84,0,0,0,0,0,0,1,0,0,1,0
2,132,3,0,1,0,0.44,0.45,0,0,0,0,0,0,1,0,0,1,0
2,130,3,0,1,0,0.37,0.57,0,0,0,0,0,0,1,0,0,1,0
6,291,4,0,1,0,0.1,0.79,0,0,0,0,0,0,1,0,0,1,0
2,130,3,0,1,0,0.4,0.5,0,0,0,0,0,0,1,0,0,1,0
5,246,5,0,1,0,0.89,1.0,0,0,0,0,0,0,1,0,0,1,0
2,143,3,0,1,0,0.42,0.48,0,0,0,0,0,0,1,0,0,1,0
2,129,3,0,1,0,0.46,0.55,0,0,0,0,0,0,1,0,0,1,0
6,255,4,0,1,0,0.09,0.83,0,0,0,0,0,0,1,0,0,1,0
2,155,3,0,1,0,0.37,0.51,0,0,0,0,0,0,1,0,0,1,0
6,265,4,0,1,0,0.1,0.77,0,0,0,0,0,0,1,0,0,1,0
6,279,4,0,1,0,0.1,0.84,0,0,0,0,0,0,1,0,0,1,0
6,284,4,0,1,0,0.11,0.97,0,0,0,0,0,0,1,0,0,1,0
5,221,6,0,1,0,0.9,1.0,0,0,0,0,0,0,1,0,0,0,1
2,154,3,0,1,0,0.38,0.52,0,0,0,0,0,0,1,0,0,0,1
2,147,3,0,1,0,0.36,0.52,0,0,0,0,0,0,1,0,0,0,1
2,150,3,0,1,0,0.42,0.46,0,0,0,0,0,0,1,0,0,0,1
7,267,4,0,1,0,0.09,0.94,0,0,0,0,0,0,1,0,0,0,1
2,158,3,0,1,0,0.43,0.52,0,0,0,0,0,0,1,0,0,0,1
7,224,5,0,1,0,0.24,0.46,0,1,0,0,0,0,0,0,0,0,1
4,257,5,0,1,0,0.91,1.0,0,1,0,0,0,0,0,0,0,0,1
2,148,3,0,1,0,0.44,0.5,0,1,0,0,0,0,0,0,0,0,1
3,177,4,0,1,0,0.71,0.87,0,0,1,0,0,0,0,0,0,0,1
2,155,3,0,1,0,0.4,0.49,0,0,1,0,0,0,0,0,0,0,1
2,144,3,0,1,0,0.43,0.47,0,0,1,0,0,0,0,0,0,0,1
6,289,4,0,1,0,0.09,0.85,0,0,1,0,0,0,0,0,0,0,0
2,160,3,0,1,0,0.43,0.52,0,0,0,0,0,0,0,0,1,1,0
4,258,5,0,1,0,0.9,0.96,0,0,0,0,0,0,0,0,1,0,1
5,234,5,0,1,0,0.84,1.0,0,0,0,0,0,0,0,0,1,0,1
2,137,3,0,1,0,0.37,0.48,0,0,0,0,0,0,0,0,1,0,1
5,263,2,0,1,0,0.86,0.68,0,0,0,0,0,0,0,0,1,0,1
6,251,4,0,1,0,0.11,0.84,0,0,0,0,0,0,0,0,1,1,0
2,133,3,0,1,0,0.37,0.57,0,0,0,0,0,0,0,0,1,1,0
2,132,3,0,1,0,0.4,0.46,0,0,0,0,0,0,0,0,1,1,0
4,158,4,1,1,0,0.14,0.62,0,0,0,0,0,0,0,0,1,1,0
2,135,3,0,1,0,0.4,0.46,0,0,0,0,0,0,0,0,1,1,0
4,216,6,0,1,0,0.75,1.0,0,0,0,0,0,0,0,0,1,1,0
6,300,5,1,1,0,0.11,0.84,0,0,0,0,0,0,0,1,0,1,0
2,138,3,0,1,0,0.46,0.49,0,0,0,0,0,0,0,1,0,1,0
6,260,4,0,1,0,0.11,0.92,0,0,0,0,0,0,0,1,0,1,0
2,132,3,0,1,0,0.38,0.49,0,0,0,0,0,0,0,1,0,1,0
3,183,5,0,1,0,0.7,0.89,0,0,0,0,0,0,0,1,0,1,0
6,250,4,0,1,0,0.09,0.82,0,0,0,0,0,0,0,1,0,1,0
2,151,3,0,1,0,0.37,0.45,0,0,0,0,0,0,0,1,0,1,0
6,292,4,0,1,0,0.1,0.83,0,0,0,0,0,0,0,1,0,1,0
2,140,3,0,1,0,0.38,0.57,0,0,0,0,0,0,0,1,0,1,0
5,221,5,0,1,0,0.9,1.0,0,0,0,0,0,0,0,1,0,1,0
2,138,3,0,1,0,0.44,0.51,0,0,0,0,0,0,0,1,0,1,0
2,132,3,0,1,0,0.36,0.5,0,0,0,0,0,0,0,0,1,1,0
7,133,5,0,1,0,0.31,0.84,0,0,0,0,0,0,0,0,1,1,0
6,283,4,1,1,0,0.1,0.84,0,0,0,0,0,0,0,0,1,1,0
2,129,3,0,1,0,0.42,0.48,0,0,0,1,0,0,0,0,0,1,0
4,249,5,0,1,0,0.74,1.0,0,0,0,0,0,0,0,0,0,1,0
5,257,5,0,1,0,0.73,0.87,0,0,0,0,0,0,0,0,0,1,0
6,245,4,0,1,0,0.09,0.96,0,0,0,0,0,0,0,0,0,1,0
2,155,3,0,1,0,0.45,0.53,0,0,0,0,0,0,0,0,0,1,0
6,256,4,0,1,0,0.11,0.8,0,0,0,0,0,0,0,0,0,1,0
2,152,3,0,1,0,0.37,0.47,0,0,0,0,0,1,0,0,0,1,0
4,267,5,0,1,0,0.84,0.99,0,0,0,0,0,1,0,0,0,1,0
2,151,3,0,1,0,0.41,0.46,0,0,0,0,0,1,0,0,0,1,0
4,239,5,0,1,0,0.76,0.92,0,0,0,0,0,1,0,0,0,1,0
6,306,4,0,1,0,0.11,0.87,0,0,0,0,0,0,0,0,0,1,0
4,263,5,1,1,0,0.84,0.88,0,0,0,0,1,0,0,0,0,1,0
2,147,3,0,1,0,0.39,0.5,0,0,0,0,1,0,0,0,0,1,0
6,278,4,0,1,0,0.11,0.91,0,0,0,0,1,0,0,0,0,1,0
2,154,3,0,1,0,0.45,0.56,0,0,0,0,1,0,0,0,0,1,0
2,143,3,0,1,0,0.37,0.52,0,0,0,0,1,0,0,0,0,1,0
2,155,3,0,1,0,0.4,0.52,0,0,0,0,1,0,0,0,0,1,0
2,160,3,0,1,0,0.39,0.48,0,0,0,0,0,0,1,0,0,1,0
6,304,4,0,1,0,0.11,0.8,0,1,0,0,0,0,0,0,0,1,0
5,240,5,0,1,0,0.83,1.0,0,0,0,0,0,0,0,1,0,1,0
6,305,4,0,1,0,0.11,0.92,0,0,0,0,0,0,0,0,1,1,0
2,136,3,0,1,0,0.39,0.5,0,0,0,1,0,0,0,0,0,1,0
2,132,3,0,1,0,0.45,0.45,0,0,0,0,1,0,0,0,0,1,0
7,301,4,0,1,0,0.1,0.95,0,0,0,0,1,0,0,0,0,1,0
5,243,6,0,1,0,0.9,0.98,0,0,0,0,1,0,0,0,0,1,0
2,147,3,0,1,0,0.45,0.51,0,0,0,0,0,0,1,0,0,1,0
5,239,5,0,1,0,0.79,0.89,0,0,0,0,0,0,1,0,0,1,0
